q45,q46,q47,serial_number,date_int,stime,stimecheck,log_sheet,q1,q2,q2_1,q3,q4,q5,q6,q7,q8,q9,q10,q11a_n,q11b_n,q11c_n,q11c_n_001,q11e_n,q11f_n,q11g_n,q11h_n,q11a_b,q11b_b,q11c_b,q11e_b,q11f_b,q11g_b,q11h_b,q11a_o,q11b_o,q11c_o,q11e_o,q11f_o,q11g_o,q11h_o,q11i,q11i1,q11i2,q11i3,q11i4,q11i5,q11i6,q11i7,q11i_op,q11j,q12a_n,q12b_n,q12c_n,q12d_n,q12e_n,q12a_b,q12b_b,q12c_b,q12e_b,q12a_o,q12b_o,q12c_o,q12e_o,q12f,q13,q13_a,q13_b,q14,q14_a,q14_a1,q14_a2,q14_a3,q14_a4,q14_a5,q14_a_o,q15,q16,q17,q18_a,q_18b,q19,q20,q21,q22,q23,q23_a,q24a,q24a_1,q24b,q24b_1,q24c,q24c_1,q24c_2,q24c_21,q24c_22,q24c_23,q24c_24,q24c_25,q24c_2_o,q24c_3,q24d,q24d_1,q24d_2,q24e,q24e_1,q24f,q24f_1,q24f_2,q24g,q24g_1,q24h,q24h_1,q24i,q24i_1,q25,q25other1,q25other2,q25other3,q26_a,q26_b,q26_c,q26_d,q26_e,q26_f,q26_g,q26_h,q26_h_o,incompercent,q27_a,q27_b,q27_c,q27_d,q27_e,q27_f,q27_g,q27_h,q28a,q28b,q28c,q29,q30,q31,q32,q33,q34,q35.a,q35.b,q35.c,q35.d,q35.e,q35.f,q35.g,q35.h,q35.i,q35.j,q35.k,q36,q37.a,q37.b,q37.c,q38a,q38a1,q38a2,q38a3,q39a,q40a,q41a1,q41a2,q42a,q43a,q43a_o,q44a,q38b,q38b1,q38b1_A,q38b2,q38b2_A,q38b3,q38b3_A,q38b4,q38b4_A,q38b5,q38b5_A,q39b,q40b,q41b1,q41b2,q42b,q43b,q43b_o,q44b,q49,q49_o,q50,q50_o,q51,q52,q53,q54,q55,q56,q57,q58,end_time,end_time_check,version,id,uuid
Beqaa,Zahle,126,36,2021-12-12,11:42:00.000+02:00,2021-12-12T11:41:52.152+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,11:43:00.000+02:00,2021-12-12T11:41:52.150+02:00,v76J56snwoiqz2qXnhejk9,241135038,7d85e548-a69a-4efc-a64a-33db7f86109c
Beqaa,Zahle,129,38,2021-12-12,12:27:00.000+02:00,2021-12-12T12:25:56.607+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,12:28:00.000+02:00,2021-12-12T12:25:56.607+02:00,v76J56snwoiqz2qXnhejk9,241135040,206d39dc-5ae3-4a3d-8454-25226032750b
Beqaa,Zahle,128,40,2021-12-12,13:35:00.000+02:00,2021-12-12T13:34:27.919+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,13:36:00.000+02:00,2021-12-12T13:34:27.917+02:00,v76J56snwoiqz2qXnhejk9,241135044,cba97610-6be5-4938-b86e-8a872c02f606
Beqaa,Zahle,127,42,2021-12-12,14:13:00.000+02:00,2021-12-12T14:12:31.821+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,14:13:00.000+02:00,2021-12-12T14:12:31.822+02:00,v76J56snwoiqz2qXnhejk9,241135048,51731976-5ae3-47ed-8f25-c9b1edd38914
Beqaa,Zahle,132,44,2021-12-12,14:42:00.000+02:00,2021-12-12T14:42:20.674+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,14:43:00.000+02:00,2021-12-12T14:42:20.674+02:00,v76J56snwoiqz2qXnhejk9,241135051,16e5ac11-9533-4848-99d6-3a98126f31f2
Mount_Lebanon,Aley,61,30,2021-12-12,11:14:00.000+02:00,2021-12-12T11:12:05.051+02:00,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,11:15:00.000+02:00,2021-12-12T11:12:05.046+02:00,v76J56snwoiqz2qXnhejk9,241152531,df6415cd-3797-44b4-b17c-c7c3c903c950
Mount_Lebanon,Aley,61,31,2021-12-12,11:19:00.000+02:00,2021-12-12T11:19:03.375+02:00,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,11:20:00.000+02:00,2021-12-12T11:19:03.378+02:00,v76J56snwoiqz2qXnhejk9,241152533,3890f9f6-2e7c-44b8-b236-9ef393d47620
Mount_Lebanon,Aley,61,32,2021-12-12,11:27:00.000+02:00,2021-12-12T11:27:03.461+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,11:30:00.000+02:00,2021-12-12T11:27:03.461+02:00,v76J56snwoiqz2qXnhejk9,241152536,c841beaa-87c9-40c5-959b-98f8f27efc3e
Mount_Lebanon,Aley,63,34,2021-12-12,13:43:00.000+02:00,2021-12-12T13:40:04.859+02:00,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,13:43:00.000+02:00,2021-12-12T13:40:04.859+02:00,v76J56snwoiqz2qXnhejk9,241152541,809ebb4d-b09f-46e9-b83e-3406edc68026
Mount_Lebanon,Aley,63,36,2021-12-12,14:42:00.000+02:00,2021-12-12T14:41:03.613+02:00,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,14:42:00.000+02:00,2021-12-12T14:41:03.613+02:00,v76J56snwoiqz2qXnhejk9,241152551,4e975835-cc03-4fb4-832a-1fac9746f557
Mount_Lebanon,Aley,63,38,2021-12-12,15:40:00.000+02:00,2021-12-12T15:39:04.222+02:00,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,15:41:00.000+02:00,2021-12-12T15:39:04.222+02:00,v76J56snwoiqz2qXnhejk9,241152556,aae10bfe-bdfe-409d-b550-9221ad843dd1
Mount_Lebanon,Aley,63,39,2021-12-12,15:49:00.000+02:00,2021-12-12T15:49:11.672+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,15:51:00.000+02:00,2021-12-12T15:49:11.673+02:00,v76J56snwoiqz2qXnhejk9,241152558,c51efa47-28eb-4fdc-9b88-85d020390b78
Mount_Lebanon,Aley,60,41,2021-12-12,17:12:00.000+02:00,2021-12-12T17:10:49.905+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,17:13:00.000+02:00,2021-12-12T17:10:49.905+02:00,v76J56snwoiqz2qXnhejk9,241152563,f02c901a-47a0-4e7c-b193-b503244ed468
Mount_Lebanon,Aley,60,42,2021-12-12,17:18:00.000+02:00,2021-12-12T17:17:03.893+02:00,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,17:18:00.000+02:00,2021-12-12T17:17:03.891+02:00,v76J56snwoiqz2qXnhejk9,241152566,78de1471-e3b9-4f77-89e2-9ab1bc890511
Mount_Lebanon,Aley,60,44,2021-12-12,18:16:00.000+02:00,2021-12-12T18:15:16.742+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,18:17:00.000+02:00,2021-12-12T18:15:16.742+02:00,v76J56snwoiqz2qXnhejk9,241152570,75ea862c-cd11-45d0-9503-de733a5add23
Mount_Lebanon,Aley,61,24,2021-12-12,10:39:00.000+02:00,2021-12-12T10:38:42.466+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,10:41:00.000+02:00,2021-12-12T10:38:42.467+02:00,v76J56snwoiqz2qXnhejk9,241152619,abe04440-8a9f-4998-acf1-b0b8598e3edd
Mount_Lebanon,Aley,61,25,2021-12-12,10:53:00.000+02:00,2021-12-12T10:52:07.148+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,10:57:00.000+02:00,2021-12-12T10:52:07.148+02:00,v76J56snwoiqz2qXnhejk9,241152624,ae5b6c0f-6274-4134-85d6-458e2b1473ce
Mount_Lebanon,Aley,63,28,2021-12-12,15:00:00.000+02:00,2021-12-12T14:44:13.358+02:00,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,15:01:00.000+02:00,2021-12-12T14:44:13.357+02:00,v76J56snwoiqz2qXnhejk9,241152632,d7717dc6-d466-4108-bb03-2768f8f24a8e
Mount_Lebanon,Aley,63,29,2021-12-12,15:13:00.000+02:00,2021-12-12T15:12:11.200+02:00,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,15:14:00.000+02:00,2021-12-12T15:12:11.201+02:00,v76J56snwoiqz2qXnhejk9,241152638,137d2ec2-61c7-4c0e-8847-35dd120445a9
